Re_Sym_01,Re_Sym_02,Re_Sym_03,Re_Sym_04,Re_Sym_05,Re_Sym_06,Re_Sym_07,Re_Sym_08,Re_Sym_09,Re_Sym_10,Re_Sym_11,Re_Sym_12,Re_Sym_13,Re_Sym_14,Re_Sym_15,Re_Sym_16,Re_Sym_17,Re_Sym_18,Re_Sym_19,Re_Sym_20,Re_Sym_21,Re_Sym_22,Re_Sym_23,Re_Sym_24,Re_Sym_25,Re_Sym_26,Re_Sym_27,Re_Sym_28,Re_Sym_29,Re_Sym_30,Re_Sym_31,Re_Sym_32,Re_Sym_33,Re_Sym_34,Re_Sym_35,Re_Sym_36,Im_Sym_01,Im_Sym_02,Im_Sym_03,Im_Sym_04,Im_Sym_05,Im_Sym_06,Im_Sym_07,Im_Sym_08,Im_Sym_09,Im_Sym_10,Im_Sym_11,Im_Sym_12,Im_Sym_13,Im_Sym_14,Im_Sym_15,Im_Sym_16,Im_Sym_17,Im_Sym_18,Im_Sym_19,Im_Sym_20,Im_Sym_21,Im_Sym_22,Im_Sym_23,Im_Sym_24,Im_Sym_25,Im_Sym_26,Im_Sym_27,Im_Sym_28,Im_Sym_29,Im_Sym_30,Im_Sym_31,Im_Sym_32,Im_Sym_33,Im_Sym_34,Im_Sym_35,Im_Sym_36
0.355940964867343,-0.35330398871217,-0.35219863930068,-0.3543621890516,-0.357337640180603,-0.35393997672605,-0.351173595904733,-0.355987483761585,-0.350860659945965,0.352140760065832,-0.35065303383475,-0.355204150647377,0.354233636786774,-0.353515428537861,0.351226224691567,-0.353358696265317,0.354132714446348,0.352644213610839,0.358910974687284,0.350561277403779,0.356315345593672,0.35040357974019,-0.352759462332331,-0.356729357336162,0.353119139142718,0.353169657017631,0.351091946963268,-0.351490993414039,0.357254371891165,0.351048297742833,0.352691640819482,0.355062757732717,-0.354859484129804,-0.353360728020995,0.351746642102629,0.352608372530043,-0.352840321034253,0.353816290751759,-0.353902442302106,-0.353890244108021,0.352830851017837,-0.350801464471885,-0.356364466077988,0.356633837963258,-0.351845580914996,0.353656162512933,-0.35410465003882,-0.353126529427908,-0.358175095903544,-0.35233007318647,-0.358756917703028,0.358716655101415,0.353532875540015,0.353775345878342,0.357202973119287,0.352975593068916,-0.35326303721615,0.35065303383475,0.35633640167046,-0.356310531629434,0.352143154018234,-0.353868237266789,0.355085122365209,-0.358736741446345,0.360189625090258,0.348456351512472,0.360022866055569,-0.358786977920722,0.356356435126009,-0.35699445020987,0.351968883294892,-0.354505369803805
-0.353806471962235,-0.354011550677751,-0.355873143354494,-0.349722193009392,-0.359692779902161,0.35793777062985,-0.353207499607408,0.357093249345975,-0.355034885890832,0.354397201768284,-0.356047078711059,-0.349947358069838,-0.358296773952808,0.356529596441231,0.349998702875476,-0.349998702875476,-0.356529596441231,0.358286800080044,0.349909319789546,0.35619389000022,-0.354394977446963,0.353852398393372,-0.353914025098524,0.352439000917876,-0.357352100178412,0.358431387047884,0.351731685776056,-0.350577461130514,0.353485421209547,0.355213465580553,-0.356105595715051,-0.356927344941389,-0.353794634684282,-0.354796996571961,0.353487645530868,0.358417272559229,0.353283507155476,-0.354723702155287,0.355126300732439,-0.356234790435627,-0.356435032252344,0.353693700200831,-0.34991715505101,-0.359028150127665,0.357308450957977,0.356435085141724,-0.35465424018867,-0.355173861918528,0.357044238981234,-0.354437930245407,-0.356802205126683,-0.354283369404804,0.358052217892562,-0.359603900672579,-0.349202342768378,0.351701343080966,0.357647496111087,-0.354981820620221,0.353588387587758,-0.351265882319833,0.352916536194239,-0.355204150647377,-0.349345907114979,0.349853175567512,-0.353076011552995,-0.354372108958123,-0.355908903347224,-0.349641149041274,0.350123517747725,0.35475576423849,-0.35208233919618,0.35621223011262
-0.355029407327503,-0.357785814276056,-0.352219161566301,0.350129128687868,-0.350776787181614,0.356664645456998,0.353461805444662,-0.35390516998134,0.352636686515208,-0.351574315669718,-0.353654553589279,0.351101207930204,0.355674321159742,-0.354354943356505,-0.355582713752492,-0.351356846194474,0.352878412203926,0.355233631412917,-0.353549772172579,0.353030834433229,-0.350729794385844,-0.358696621645866,-0.354170093787052,0.358625551550512,0.349337456455848,-0.349515998802249,0.352965518079153,-0.353634456820029,-0.356540006234686,0.351863250372962,-0.353257565952269,0.353245468875183,0.356178890131726,0.357195181399744,0.353398262444939,0.354364917229269,-0.354791742065076,0.350387054587159,0.358467201006855,-0.355128577943141,0.353413847257846,0.358606177034551,0.350955055580631,-0.357453037925817,-0.349331931225726,0.350432928128915,-0.356275687402321,0.355497168252352,0.354145223432703,-0.35283860056928,0.34949271840414,0.358153761690173,-0.355168235571407,0.353358085553347,0.357670919310331,0.354725475509641,-0.358439136599327,-0.350158827850348,-0.356158411408026,-0.353971288076138,-0.354673769787871,0.356792295362537,-0.352934841657231,-0.351770358984514,-0.355231711198558,-0.353048282512244,-0.358956762519019,-0.351084111701804,-0.351878115110766,0.352677914507866,0.356987501322289,0.355516528220472
-0.350322535772073,0.352713728466837,0.356330760775498,-0.352231893571553,-0.356386919545373,-0.34988139505828,0.351351931676321,-0.357375343094119,-0.350012621534534,-0.355716304226329,-0.353129494969932,0.349836025372872,0.35887344026334,-0.355067817087328,0.353207430594892,0.358125978683181,0.350177241957923,-0.354178347194843,0.357262067476367,0.354180067659816,-0.357152959100722,0.355423873835677,-0.353694301910224,-0.356379184837824,-0.358081853741342,0.359705481952594,-0.35969550807983,0.358119892021634,0.356222399675899,0.353664013181375,-0.354056536768765,0.353809200139903,-0.354662383476885,-0.353154365324281,0.351349654465619,-0.35317981715433,0.355630673016167,0.353455940444008,-0.353893937676734,-0.356679120861785,0.353109165269954,0.353091356135725,0.352401298004361,-0.354725979365988,0.356931065557341,0.354023748871837,0.351770859576908,0.354407922917094,0.358092946369685,-0.357455262247138,-0.35545409355201,0.351403945845866,-0.353588668988294,-0.354051530801968,0.354483059137555,0.355658790313076,0.350955055580631,-0.354515625077105,-0.350439181385727,0.349482744531376,0.355726278099093,0.353687436380619,0.357803623410285,-0.355527121614424,0.355022083221834,-0.356881275709118,-0.355080174780052,-0.356921538310731,0.356184622973766,-0.35875435801493,0.358680895108685,0.353240827666899
0.355834446134614,0.354330073002156,-0.35334852982691,-0.358440552957338,0.354831058806144,-0.352962324025974,0.350722044834401,0.357574344495547,0.356282802588683,-0.356374385984511,-0.349879116770718,0.350923046386808,-0.355325557771022,-0.356477068208311,-0.353714531056288,-0.353459581123341,0.34993932711786,0.357834431402459,0.355698649612256,0.355531890577567,0.357637383638922,0.351256427710395,-0.355502105705066,-0.357198971102798,-0.352956006239521,-0.356540611208033,0.352716540565565,0.355519621719737,0.353108631458787,-0.352524445301017,0.35737756741544,0.350159432823695,0.3556882398188,0.353147585504696,-0.350010901069561,-0.358690815015208,-0.35647270527569,0.355027554485715,-0.354435651957846,-0.355211846232579,0.357561864900926,0.354309069814749,0.35162960526165,-0.354561498618861,0.358149398757553,-0.359272594646592,0.35588867420116,0.354324462062013,0.354717779924438,-0.355527121614424,0.35810792670768,-0.357518301390512,-0.35524257088212,0.351823826994473,-0.352451969322569,-0.358599711464306,0.358145407165384,0.353392194454323,0.354960057697123,0.353126529427908,0.357319688245241,-0.354718283780786,0.352477039198168,-0.356684678912547,0.354971846747457,-0.354579269193827,-0.352717676517084,0.350887567794614,0.35613874943201,-0.357270412677685,-0.353662574116938,0.353767653557093
-0.353890244108021,-0.354124879184884,-0.354551487263695,-0.35320729199549,-0.358613508439668,-0.350589490835028,-0.353250505295233,0.355713109610065,-0.352535778722622,0.357042408396685,-0.35647774169574,-0.349878978171317,-0.359090405882237,-0.351776915785202,-0.35765519277315,0.354086825497614,-0.351028572453117,0.353512646393951,0.354559182848897,0.354263940922602,0.352773020075257,-0.351243158667452,0.35456479378904,0.350899208166111,0.355823410736465,-0.354615083152798,-0.35445810542523,-0.353504896842508,0.351991235645278,-0.357081666549556,-0.350114202814548,0.352917505926097,-0.352917505926097,0.350124176687312,0.357129678702612,-0.352090034781382,-0.357609908797762,0.355553015666872,-0.353745646715862,0.351304632429094,-0.353705384114249,0.354380502042176,-0.354420710677548,0.355537430853965,0.351147654701526,-0.353513150250299,0.353895855048164,-0.35354577015609,0.35265146392789,0.350619358487079,0.358707340168239,-0.356803829096613,0.357683257180678,0.354309069814749,0.351498239109134,-0.353017527907884,-0.354874846486899,-0.354667350884419,-0.354524531187427,0.353848761633829,-0.350534610525929,0.353643964318848,-0.354417982499879,-0.353345801649241,-0.359282346063544,-0.350123571713965,0.353558380259445,0.353971734702292,0.35692956926271,0.354882845615978,-0.350861727708407,-0.357443118019294
-0.359141761112193,-0.350809872962916,0.355466795602443,-0.35271056870929,-0.35271056870929,0.355476769475207,-0.350771834682624,-0.359288572401354,-0.349964663347719,-0.354511224662082,-0.358520073711822,-0.350000141939913,0.353326076359525,-0.353845014098874,0.354513952839751,0.352719954804646,-0.351258550914717,0.353212848969392,0.355693658193301,0.351461141168966,0.353707618859889,-0.351252574717628,-0.354372612814471,0.350841779962879,0.356866782529966,-0.357258873423188,-0.354455881103909,-0.351886808907653,0.354147035844755,-0.357873445637197,0.359123001213522,0.352861658511577,-0.352919644537397,-0.359004254331889,0.358070493400735,-0.355416124284234,-0.357387679887606,0.356619033493401,-0.358230889351823,-0.352211272338596,-0.357942738037383,0.355067313230981,0.354435987324622,0.354631590891689,0.354693849910214,0.35470619712802,0.350468843204886,-0.352382571464571,0.351898560475585,0.352047984342224,0.356313121272351,0.349922627391752,-0.349002348928666,0.349536281914554,0.356280089457289,-0.35742505922831,0.355368166097419,-0.353757844909947,0.35247714605379,-0.356932620514755,0.355257773740576,-0.354867319391268,0.355600469997339,0.351367760407362,0.355104793688684,0.352963394874831,-0.350177193730304,0.350028206347441,0.355196315385913,0.355527456981201,-0.358517383514991,-0.349052081546695
0.351061604268178,0.357883700910497,-0.355398315150006,-0.35510084890239,0.357609823087741,0.353499896614334,-0.354874064493969,-0.352014394704574,-0.351433023872057,-0.357458611383557,-0.355972527435012,-0.353181925875461,-0.355729472152272,-0.352380929182035,0.356714881931375,0.353931472100679,0.35495555508824,0.354039279718503,-0.354955453971241,-0.354957678292562,0.355062757732717,0.35278983498224,0.352633049820315,0.354903748249471,-0.353787388989187,-0.357000202874287,0.351737327169453,0.355287418936816,0.353446879072908,0.358069516947855,0.354301374229547,0.350667563205778,-0.35251890502462,-0.356790453558751,-0.356835853134329,0.356116577365161,0.354959611070969,0.351774861593397,0.351764887720633,0.354911598917913,0.355206840844209,0.352494540166563,0.351961383400205,0.354656518476231,-0.353628984479288,-0.35624471034215,0.352901539158739,0.351883586374647,-0.353015249620322,-0.355686519353827,0.357266622974631,0.354349332416362,0.350772281308778,-0.350871787291192,0.356849362649636,-0.358688590693887,-0.351790222310548,0.349599165974688,-0.348800296275192,-0.358405546961677,0.355281511189159,-0.354457304761369,0.354162062835073,-0.355420679782498,0.359077872321375,0.348549625418455,0.359108161050224,-0.356611283941958,0.357574148805032,-0.355489137300373,0.354495395931042,-0.353998101351272
0.355042528586653,-0.35748304525413,0.356666487823868,0.349720472544419,-0.348658956249912,-0.360042759834856,0.359532830577226,-0.35854961466619,0.354636735956321,-0.352433582543376,0.358006335003346,-0.358593783149951,0.355752340641111,-0.354864591213599,-0.354493919384201,-0.354144253700845,0.355253728182166,0.350351565570645,-0.349881898914628,0.353167618960245,-0.354564692672041,0.354218710913455,0.353025170603706,-0.350490860188495,0.353252559487039,0.355398315150006,-0.35604538536791,-0.358218605447717,-0.350754472174549,-0.354357167677826,0.351861808044571,0.354745704655705,0.356341339123174,-0.352310247342839,-0.355201267386468,0.3539427577931,0.353745710029562,0.354501754645666,-0.353883105268547,0.353361991435495,0.357979167394021,0.35005849507629,-0.354180571516164,0.358386568948007,0.351051630395414,-0.356164690072131,0.353963760980507,-0.351526303516662,-0.355070453317919,0.353239756818041,0.359059962070147,-0.358035014808541,-0.353245383165162,-0.355096290140172,-0.354731229250918,-0.355027050629367,0.357085414084511,0.35591095753903,0.356968891524199,-0.35619181470262,-0.35034145309848,-0.359248810392135,-0.351812729744173,-0.358395627055153,0.357722632331548,-0.353131423046824,0.357034712811483,-0.356356435126009,0.358756689191873,-0.358832261896109,-0.351858463609668,-0.359129728143726
-0.351747216622722,0.349975141076831,0.35701093182098,-0.352090034781382,0.353512646393951,0.355630619049926,0.351387846752291,-0.354946139038064,-0.35134581687983,-0.354501754645665,0.351463264373288,0.355844923863726,-0.355196401095934,-0.351190606423111,-0.356145877847164,0.355567491071659,-0.357119897395491,0.355943862676093,-0.35614091043963,0.35847726058964,-0.358772555405316,0.355898648073924,0.353872434973793,0.354281145083483,-0.354116693149665,0.354877908163264,0.35212150121471,-0.355408863542863,0.350718855122035,-0.350714799139305,0.354316959042454,0.3513793536281,0.356932381361438,0.350475933816741,-0.352622624915934,-0.356865589779211,0.351104701903082,-0.354574767661804,-0.350788815809268,-0.355206374968698,0.355395121096827,0.350020874942325,-0.349823827178787,-0.356752484290975,0.358431387047884,0.351122096015855,0.351647328685857,-0.350292693669377,0.353711005478711,-0.356603549234408,0.353298463482048,0.350771780716383,-0.350076063417257,0.351969600616119,0.357492796671082,0.353828829295279,0.354624345196593,-0.354326878948977,-0.354707613486032,-0.353929906718946,-0.357056161830126,-0.352856846187284,0.353265261537471,-0.351797483051918,-0.353284040966642,0.355615885179165,-0.350668618647658,0.349403223776892,-0.350038180220205,-0.354460383712792,-0.357675421919214,-0.352191097158773
