pb00_Re_y,pb00_Re_p,pb00_Re_hLS,pb00_Im_y,pb00_Im_p,pb00_Im_hLS,pb01_Re_y,pb01_Re_p,pb01_Re_hLS,pb01_Im_y,pb01_Im_p,pb01_Im_hLS,pb02_Re_y,pb02_Re_p,pb02_Re_hLS,pb02_Im_y,pb02_Im_p,pb02_Im_hLS,pb03_Re_y,pb03_Re_p,pb03_Re_hLS,pb03_Im_y,pb03_Im_p,pb03_Im_hLS,pb04_Re_y,pb04_Re_p,pb04_Re_hLS,pb04_Im_y,pb04_Im_p,pb04_Im_hLS,label_Re_hk,label_Im_hk,frame_id,MODCOD,SNR_dB,RainAtten_dB
-0.0513868958488937,0.707106781186547,-0.0579393398737518,-0.0305517043955103,0.707106781186547,0.0147327051640074,-0.0493999581604196,0.707106781186547,-0.0549007660031363,-0.0282414497058875,0.707106781186547,0.0149613248079926,-0.00132282239281022,0.707106781186547,-0.00180203718642112,-0.0012256430361272,0.707106781186547,6.87161821019179e-05,-0.0396483291277308,0.707106781186547,-0.0217157747146061,0.00893758600889609,0.707106781186547,0.034355430063263,-0.0312793751693079,0.707106781186547,0.0313375984825025,0.0755974319554654,0.707106781186547,0.0755733150694939,3.01517326850475,-2.62272754656997,1,2,30,0.581644064866197
-0.0130526761211102,0.707106781186547,-0.00128536325931323,0.0112348979672134,0.707106781186547,0.0171739083364243,0.00373492865914877,0.707106781186547,-0.0166692625910917,-0.0273088258902292,0.707106781186547,-0.0219512493553559,-0.0671089075006754,0.707106781186547,-0.0412564778559977,0.00876343698097814,0.707106781186547,0.0536498492874989,-0.0326473252949078,0.707106781186547,-0.0890945122702711,-0.0933513422907257,0.707106781186547,-0.0429242220630063,0.0527860601005236,0.707106781186547,0.0227302290781224,-0.0206406618623956,0.707106781186547,-0.0519205330202794,3.01517326850475,-2.62272754656997,2,2,30,0.581644064866197
