pb00_Re_y,pb00_Re_p,pb00_Re_hLS,pb00_Im_y,pb00_Im_p,pb00_Im_hLS,pb01_Re_y,pb01_Re_p,pb01_Re_hLS,pb01_Im_y,pb01_Im_p,pb01_Im_hLS,pb02_Re_y,pb02_Re_p,pb02_Re_hLS,pb02_Im_y,pb02_Im_p,pb02_Im_hLS,pb03_Re_y,pb03_Re_p,pb03_Re_hLS,pb03_Im_y,pb03_Im_p,pb03_Im_hLS,pb04_Re_y,pb04_Re_p,pb04_Re_hLS,pb04_Im_y,pb04_Im_p,pb04_Im_hLS,Re_hk,Im_hk,Re_htilde,Im_htilde,SNR_dB,RainAtten_dB,BER_LS,NMSE_LS,BER_MMSE,NMSE_MMSE
-0.0612943149821667,0.707106781186547,-0.0453043556359882,-0.00277571919282171,0.707106781186547,0.0413788959081604,-0.0614307902534697,0.707106781186547,-0.0447786529881686,-0.00189578810719684,0.707106781186547,0.0420976037355852,0.000107284360120275,0.707106781186547,4.79663921610239e-05,-3.94496377880601e-05,0.707106781186547,-0.000103756604951601,-0.0305372883312062,0.707106781186547,-1.18742546419816e-05,0.0305204955992484,0.707106781186547,0.0431743730614475,0.00729748834003225,0.707106781186547,0.0654733832140671,0.0852958581757525,0.707106781186547,0.055153176232334,1.48240757148756,-3.9317624333933,0.346923226035497,-0.920138114263153,30,0.145690913381922,1,1.07614476492198,1,1.07548431822939
-0.0122865052547128,0.707106781186547,0.0288202277442749,0.0530444622013477,0.707106781186547,0.0461959701096581,-0.0130016691446382,0.707106781186547,0.0267802075406306,0.0508746018517642,0.707106781186547,0.0451673443784657,-0.000356418430400376,0.707106781186547,0.000499621577565638,0.00106299004144795,0.707106781186547,0.00100367335571759,0.0195700803273589,0.707106781186547,0.036732134747163,0.032377002806995,0.707106781186547,0.00905586173148108,0.0751419531913824,0.707106781186547,0.0591660209441777,0.00853143605952443,0.707106781186547,-0.0471007483622795,-3.09838076177,-1.9990594767047,-0.725104397760823,-0.467833661966052,30,1.28050883865171,1,1.07631293330601,1,1.07545271525762
